3,,H11_BOVIN,sp|G3N131|H11_BOVIN Histone H1.1 OS=Bos taurus OX=9913 GN=HIST1H1A PE=1 SV=1,3890,25393,83,83,1,1,25210,12022,1,0,0,929.1568,2784.4485,3,2784.4658,-0.0172,58,82,0,44.19,7.20E-05,R,SGVSLAALKKALAAAGYDVEKNNSR,I,Formyl (K); Propionyl STY (STY),0.0000000000000000900040000.0,,,"5999: Sum of 2 scans. Range 16480 (rt=59.2132, f=2, i=4951) to 16481 (rt=59.2155, f=2, i=4952) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
3,,H11_BOVIN,sp|G3N131|H11_BOVIN Histone H1.1 OS=Bos taurus OX=9913 GN=HIST1H1A PE=1 SV=1,3890,25393,83,83,1,1,25212,29256,1,0,0,1393.2326,2784.4506,2,2784.4658,-0.0151,58,82,0,76.39,6.90E-08,R,SGVSLAALKKALAAAGYDVEKNNSR,I,Formyl (S),0.0000000000000000000000050.0,,,"5761: Sum of 2 scans. Range 16187 (rt=58.8595, f=2, i=4905) to 16189 (rt=58.8639, f=2, i=4906) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
3,,H11_BOVIN,sp|G3N131|H11_BOVIN Histone H1.1 OS=Bos taurus OX=9913 GN=HIST1H1A PE=1 SV=1,3890,25393,83,83,1,1,25213,11975,1,0,0,929.1575,2784.4507,3,2784.4658,-0.0151,58,82,0,58.55,3.20E-06,R,SGVSLAALKKALAAAGYDVEKNNSR,I,Formyl (S),0.0000000000000000000000050.0,,,"5952: Sum of 2 scans. Range 16368 (rt=58.8466, f=2, i=4912) to 16369 (rt=58.8489, f=2, i=4913) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
3,,H11_BOVIN,sp|G3N131|H11_BOVIN Histone H1.1 OS=Bos taurus OX=9913 GN=HIST1H1A PE=1 SV=1,3890,25393,83,83,1,1,25216,17602,1,0,0,1393.2333,2784.452,2,2784.4658,-0.0137,58,82,0,99.28,4.90E-10,R,SGVSLAALKKALAAAGYDVEKNNSR,I,Formyl (S),0.0005000000000000000000000.0,,,"5512: Sum of 2 scans. Range 16170 (rt=59.8032, f=2, i=4896) to 16172 (rt=59.8076, f=2, i=4897) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
3,,H11_BOVIN,sp|G3N131|H11_BOVIN Histone H1.1 OS=Bos taurus OX=9913 GN=HIST1H1A PE=1 SV=1,3890,25393,83,83,1,1,25218,12078,1,0,0,1393.2335,2784.4524,2,2784.4658,-0.0133,58,82,0,117.39,9.90E-12,R,SGVSLAALKKALAAAGYDVEKNNSR,I,Formyl (S),0.5000000000000000000000000.0,,,"6055: Sum of 4 scans. Range 16638 (rt=59.7916, f=2, i=5003) to 16646 (rt=59.8224, f=2, i=5008) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
3,,H11_BOVIN,sp|G3N131|H11_BOVIN Histone H1.1 OS=Bos taurus OX=9913 GN=HIST1H1A PE=1 SV=1,3890,25393,83,83,1,1,25219,5881,1,0,0,1393.2336,2784.4526,2,2784.4658,-0.0131,58,82,0,55.89,4.00E-05,R,SGVSLAALKKALAAAGYDVEKNNSR,I,Acetyl (K); Butyryl (K); Formyl (S),0.0005000021000000000000000.0,,,"5882: Sum of 4 scans. Range 16290 (rt=58.6882, f=5, i=539) to 16322 (rt=58.7713, f=7, i=224) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
3,,H11_BOVIN,sp|G3N131|H11_BOVIN Histone H1.1 OS=Bos taurus OX=9913 GN=HIST1H1A PE=1 SV=1,3890,25393,83,83,1,1,25220,23443,1,0,0,1393.2336,2784.4526,2,2784.4658,-0.0131,58,82,0,26.32,0.0034,R,SGVSLAALKKALAAAGYDVEKNNSR,I,Formyl (K); Propionyl STY (STY),0.0000000000000000900040000.0,,,"5832: Sum of 2 scans. Range 16323 (rt=59.2649, f=2, i=4934) to 16324 (rt=59.2672, f=2, i=4935) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
3,,H11_BOVIN,sp|G3N131|H11_BOVIN Histone H1.1 OS=Bos taurus OX=9913 GN=HIST1H1A PE=1 SV=1,3890,25393,83,83,1,1,25222,17512,1,0,0,1393.2338,2784.453,2,2784.4658,-0.0127,58,82,0,108.67,6.50E-11,R,SGVSLAALKKALAAAGYDVEKNNSR,I,Formyl (S),0.0000000000000000000000050.0,,,"5422: Sum of 2 scans. Range 15915 (rt=58.8802, f=2, i=4812) to 15919 (rt=58.889, f=2, i=4813) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
3,,H11_BOVIN,sp|G3N131|H11_BOVIN Histone H1.1 OS=Bos taurus OX=9913 GN=HIST1H1A PE=1 SV=1,3890,25393,83,83,1,1,25224,12080,1,0,0,929.1585,2784.4537,3,2784.4658,-0.012,58,82,0,107.82,7.80E-11,R,SGVSLAALKKALAAAGYDVEKNNSR,I,Formyl (S),0.0005000000000000000000000.0,,,"6057: Sum of 2 scans. Range 16652 (rt=59.8569, f=2, i=5009) to 16653 (rt=59.8592, f=2, i=5010) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
3,,H11_BOVIN,sp|G3N131|H11_BOVIN Histone H1.1 OS=Bos taurus OX=9913 GN=HIST1H1A PE=1 SV=1,3890,25393,83,83,1,1,25225,5900,1,0,0,929.1586,2784.4539,3,2784.4658,-0.0118,58,82,0,57.33,4.20E-06,R,SGVSLAALKKALAAAGYDVEKNNSR,I,Formyl (S),0.0000000000000000000000050.0,,,"5901: Sum of 3 scans. Range 16324 (rt=58.7801, f=2, i=5058) to 16346 (rt=58.8512, f=5, i=545) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
3,,H11_BOVIN,sp|G3N131|H11_BOVIN Histone H1.1 OS=Bos taurus OX=9913 GN=HIST1H1A PE=1 SV=1,3890,25393,83,83,1,1,25226,23396,1,0,0,929.1588,2784.4545,3,2784.4658,-0.0112,58,82,0,78.25,4.60E-08,R,SGVSLAALKKALAAAGYDVEKNNSR,I,Formyl (S),0.0000000000000000000000050.0,,,"5785: Sum of 2 scans. Range 16211 (rt=58.8904, f=3, i=2115) to 16212 (rt=58.8927, f=3, i=2116) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
3,,H11_BOVIN,sp|G3N131|H11_BOVIN Histone H1.1 OS=Bos taurus OX=9913 GN=HIST1H1A PE=1 SV=1,3890,25393,83,83,1,1,25227,17378,1,0,0,1393.2346,2784.4546,2,2784.4658,-0.0111,58,82,0,38.85,0.002,R,SGVSLAALKKALAAAGYDVEKNNSR,I,Acetyl (K); Butyryl (K); Formyl (S),0.0005000021000000000000000.0,,,"5288: Sum of 2 scans. Range 15547 (rt=57.4903, f=2, i=4701) to 15548 (rt=57.4925, f=2, i=4702) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
3,,H11_BOVIN,sp|G3N131|H11_BOVIN Histone H1.1 OS=Bos taurus OX=9913 GN=HIST1H1A PE=1 SV=1,3890,25393,83,83,1,1,25228,23480,1,0,0,1393.2348,2784.455,2,2784.4658,-0.0107,58,82,0,114.16,2.00E-11,R,SGVSLAALKKALAAAGYDVEKNNSR,I,Formyl (S),0.5000000000000000000000000.0,,,"5869: Scan 16458 (rt=59.8447, f=2, i=4975) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
3,,H11_BOVIN,sp|G3N131|H11_BOVIN Histone H1.1 OS=Bos taurus OX=9913 GN=HIST1H1A PE=1 SV=1,3890,25393,83,83,1,1,25229,11986,1,0,0,1393.2353,2784.456,2,2784.4658,-0.0097,58,82,0,124.76,2.00E-12,R,SGVSLAALKKALAAAGYDVEKNNSR,I,Formyl (S),0.0000000000000000000000050.0,,,"5963: Scan 16392 (rt=58.922, f=2, i=4921) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
3,,H11_BOVIN,sp|G3N131|H11_BOVIN Histone H1.1 OS=Bos taurus OX=9913 GN=HIST1H1A PE=1 SV=1,3890,25393,83,83,1,1,25168,29300,1,0,0,929.1594,2784.4563,3,2784.4658,-0.0094,58,82,0,27.32,0.0027,R,SGVSLAALKKALAAAGYDVEKNNSR,I,Formyl (S),0.0000000000000000000000050.0,,,"5805: Sum of 2 scans. Range 16285 (rt=59.1542, f=3, i=2212) to 16289 (rt=59.1629, f=3, i=2213) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
3,,H11_BOVIN,sp|G3N131|H11_BOVIN Histone H1.1 OS=Bos taurus OX=9913 GN=HIST1H1A PE=1 SV=1,3890,25393,83,83,1,1,25230,17605,1,0,0,929.1595,2784.4566,3,2784.4658,-0.0092,58,82,0,99.37,4.80E-10,R,SGVSLAALKKALAAAGYDVEKNNSR,I,Formyl (S),0.0005000000000000000000000.0,,,"5515: Sum of 2 scans. Range 16183 (rt=59.8618, f=2, i=4900) to 16184 (rt=59.864, f=2, i=4901) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
3,,H11_BOVIN,sp|G3N131|H11_BOVIN Histone H1.1 OS=Bos taurus OX=9913 GN=HIST1H1A PE=1 SV=1,3890,25393,83,83,1,1,25231,23491,1,0,0,1393.2357,2784.4568,2,2784.4658,-0.0089,58,82,0,126.46,1.40E-12,R,SGVSLAALKKALAAAGYDVEKNNSR,I,Formyl (S),0.0005000000000000000000000.0,,,"5880: Sum of 2 scans. Range 16491 (rt=59.9791, f=2, i=4988) to 16494 (rt=59.9857, f=2, i=4989) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
3,,H11_BOVIN,sp|G3N131|H11_BOVIN Histone H1.1 OS=Bos taurus OX=9913 GN=HIST1H1A PE=1 SV=1,3890,25393,83,83,1,1,25232,12021,1,0,0,1393.2358,2784.457,2,2784.4658,-0.0087,58,82,0,70.79,2.30E-07,R,SGVSLAALKKALAAAGYDVEKNNSR,I,Formyl (S),0.0000000000000000000000050.0,,,"5998: Sum of 2 scans. Range 16474 (rt=59.1826, f=2, i=4949) to 16475 (rt=59.1848, f=2, i=4950) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
3,,H11_BOVIN,sp|G3N131|H11_BOVIN Histone H1.1 OS=Bos taurus OX=9913 GN=HIST1H1A PE=1 SV=1,3890,25393,83,83,1,1,25233,29373,1,0,0,1393.2371,2784.4596,2,2784.4658,-0.0061,58,82,0,126.55,1.40E-12,R,SGVSLAALKKALAAAGYDVEKNNSR,I,Formyl (S),0.5000000000000000000000000.0,,,"5878: Scan 16491 (rt=59.9264, f=2, i=5004) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
3,,H11_BOVIN,sp|G3N131|H11_BOVIN Histone H1.1 OS=Bos taurus OX=9913 GN=HIST1H1A PE=1 SV=1,3890,25393,83,83,1,1,25235,6008,1,0,0,1393.2372,2784.4598,2,2784.4658,-0.0059,58,82,0,106.59,1.00E-10,R,SGVSLAALKKALAAAGYDVEKNNSR,I,Formyl (S),0.5000000000000000000000000.0,,,"6009: Sum of 2 scans. Range 16605 (rt=59.7902, f=2, i=5158) to 16607 (rt=59.7946, f=2, i=5159) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
3,,H11_BOVIN,sp|G3N131|H11_BOVIN Histone H1.1 OS=Bos taurus OX=9913 GN=HIST1H1A PE=1 SV=1,3890,25393,83,83,1,1,25236,29370,1,0,0,929.161,2784.4613,3,2784.4658,-0.0045,58,82,0,83.37,1.50E-08,R,SGVSLAALKKALAAAGYDVEKNNSR,I,Formyl (S),0.5000000000000000000000000.0,,,"5875: Sum of 2 scans. Range 16483 (rt=59.9, f=2, i=5002) to 16486 (rt=59.9066, f=2, i=5003) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
3,,H11_BOVIN,sp|G3N131|H11_BOVIN Histone H1.1 OS=Bos taurus OX=9913 GN=HIST1H1A PE=1 SV=1,3890,25393,83,83,1,1,25237,6012,1,0,0,929.1616,2784.463,3,2784.4658,-0.0028,58,82,0,111.69,3.40E-11,R,SGVSLAALKKALAAAGYDVEKNNSR,I,Formyl (S),0.0005000000000000000000000.0,,,"6013: Scan 16621 (rt=59.8597, f=2, i=5164) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
3,,H11_BOVIN,sp|G3N131|H11_BOVIN Histone H1.1 OS=Bos taurus OX=9913 GN=HIST1H1A PE=1 SV=1,3890,25393,83,83,1,1,25239,23485,1,0,0,929.1621,2784.4645,3,2784.4658,-0.0013,58,82,0,116.37,1.20E-11,R,SGVSLAALKKALAAAGYDVEKNNSR,I,Formyl (S),0.0005000000000000000000000.0,,,"5874: Sum of 2 scans. Range 16472 (rt=59.8976, f=2, i=4980) to 16474 (rt=59.902, f=2, i=4981) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
3,,H11_BOVIN,sp|G3N131|H11_BOVIN Histone H1.1 OS=Bos taurus OX=9913 GN=HIST1H1A PE=1 SV=1,3890,25393,83,83,1,1,25242,5747,1,0,0,1393.2412,2784.4678,2,2784.4658,0.0021,58,82,0,35.65,0.0074,R,SGVSLAALKKALAAAGYDVEKNNSR,I,Acetyl (K); Butyryl (K); Formyl (S),0.0005000021000000000000000.0,,,"5748: Sum of 4 scans. Range 15904 (rt=57.1882, f=3, i=2263) to 15920 (rt=57.2366, f=2, i=4926) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
3,,H11_BOVIN,sp|G3N131|H11_BOVIN Histone H1.1 OS=Bos taurus OX=9913 GN=HIST1H1A PE=1 SV=1,3890,25393,83,83,1,1,25243,23275,1,0,0,1393.2413,2784.468,2,2784.4658,0.0023,58,82,0,48.65,0.00037,R,SGVSLAALKKALAAAGYDVEKNNSR,I,Acetyl (K); Butyryl (K); Formyl (S),0.5000000021000000000000000.0,,,"5664: Scan 15874 (rt=57.598, f=2, i=4786) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
3,,H11_BOVIN,sp|G3N131|H11_BOVIN Histone H1.1 OS=Bos taurus OX=9913 GN=HIST1H1A PE=1 SV=1,3890,25393,83,83,1,1,25244,11838,1,0,0,1393.2425,2784.4704,2,2784.4658,0.0047,58,82,0,35.81,0.0071,R,SGVSLAALKKALAAAGYDVEKNNSR,I,Acetyl (K); Butyryl (K); Formyl (S),0.0005000021000000000000000.0,,,"5815: Sum of 3 scans. Range 16014 (rt=57.5682, f=2, i=4821) to 16031 (rt=57.6142, f=3, i=2236) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
3,,H11_BOVIN,sp|G3N131|H11_BOVIN Histone H1.1 OS=Bos taurus OX=9913 GN=HIST1H1A PE=1 SV=1,3890,25393,83,83,1,1,25246,29106,1,0,0,1393.2436,2784.4726,2,2784.4658,0.0069,58,82,0,42.37,0.0014,R,SGVSLAALKKALAAAGYDVEKNNSR,I,Acetyl (K); Butyryl (K); Formyl (S),0.0005000021000000000000000.0,,,"5611: Sum of 2 scans. Range 15754 (rt=57.2372, f=2, i=4765) to 15757 (rt=57.2437, f=2, i=4766) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
3,,H11_BOVIN,sp|G3N131|H11_BOVIN Histone H1.1 OS=Bos taurus OX=9913 GN=HIST1H1A PE=1 SV=1,3890,25393,83,83,1,1,25247,17349,1,0,0,1393.2436,2784.4726,2,2784.4658,0.0069,58,82,0,40.63,0.0021,R,SGVSLAALKKALAAAGYDVEKNNSR,I,Acetyl (K); Butyryl (K); Formyl (S),0.5000000021000000000000000.0,,,"5259: Sum of 2 scans. Range 15464 (rt=57.2196, f=10, i=101) to 15476 (rt=57.2454, f=10, i=102) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
3,,H11_BOVIN,sp|G3N131|H11_BOVIN Histone H1.1 OS=Bos taurus OX=9913 GN=HIST1H1A PE=1 SV=1,3890,25393,83,83,1,1,25345,23345,1,0,0,1407.2217,2812.4288,2,2812.4607,-0.0318,58,82,0,28.08,0.0023,R,SGVSLAALKKALAAAGYDVEKNNSR,I,2 Formyl (S),0.5005000000000000000000000.0,,,"5734: Sum of 2 scans. Range 16115 (rt=58.6362, f=3, i=2100) to 16119 (rt=58.645, f=3, i=2101) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
3,,H11_BOVIN,sp|G3N131|H11_BOVIN Histone H1.1 OS=Bos taurus OX=9913 GN=HIST1H1A PE=1 SV=1,3890,25393,83,83,1,1,25343,29347,1,0,0,938.4946,2812.4621,3,2812.4971,-0.035,58,82,0,56.57,5.00E-06,R,SGVSLAALKKALAAAGYDVEKNNSR,I,Dimethyl KR (KR); Formyl (S),0.0000000000000000000000053.0,,,"5852: Sum of 2 scans. Range 16410 (rt=59.6114, f=2, i=4972) to 16413 (rt=59.6179, f=2, i=4973) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
3,,H11_BOVIN,sp|G3N131|H11_BOVIN Histone H1.1 OS=Bos taurus OX=9913 GN=HIST1H1A PE=1 SV=1,3890,25393,83,83,1,1,25419,12065,1,0,0,1407.2442,2812.4738,2,2812.4971,-0.0232,58,82,0,118.56,2.90E-11,R,SGVSLAALKKALAAAGYDVEKNNSR,I,Propionyl STY (STY),0.0000000000000000000000090.0,,,"6042: Sum of 4 scans. Range 16590 (rt=59.5849, f=3, i=2306) to 16605 (rt=59.6444, f=2, i=4993) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
3,,H11_BOVIN,sp|G3N131|H11_BOVIN Histone H1.1 OS=Bos taurus OX=9913 GN=HIST1H1A PE=1 SV=1,3890,25393,83,83,1,1,25420,23473,1,0,0,1407.2458,2812.477,2,2812.4971,-0.02,58,82,0,83.09,1.60E-08,R,SGVSLAALKKALAAAGYDVEKNNSR,I,Dimethyl KR (KR); Formyl (S),0.0000000000000000000000053.0,,,"5862: Sum of 2 scans. Range 16412 (rt=59.617, f=2, i=4962) to 16413 (rt=59.6192, f=2, i=4963) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
3,,H11_BOVIN,sp|G3N131|H11_BOVIN Histone H1.1 OS=Bos taurus OX=9913 GN=HIST1H1A PE=1 SV=1,3890,25393,83,83,1,1,25422,5995,1,0,0,1407.25,2812.4854,2,2812.4971,-0.0116,58,82,0,96.38,4.80E-09,R,SGVSLAALKKALAAAGYDVEKNNSR,I,Propionyl STY (STY),0.0000000000000000000000090.0,,,"5996: Sum of 2 scans. Range 16557 (rt=59.5766, f=3, i=2373) to 16559 (rt=59.5811, f=3, i=2374) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
3,,H11_BOVIN,sp|G3N131|H11_BOVIN Histone H1.1 OS=Bos taurus OX=9913 GN=HIST1H1A PE=1 SV=1,3890,25393,83,83,1,1,25423,29351,1,0,0,1407.2519,2812.4892,2,2812.4971,-0.0078,58,82,0,106.93,4.40E-10,R,SGVSLAALKKALAAAGYDVEKNNSR,I,Propionyl STY (STY),0.0000000000000000000000090.0,,,"5856: Sum of 2 scans. Range 16418 (rt=59.6336, f=3, i=2234) to 16420 (rt=59.638, f=3, i=2235) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
4,1,H2B1_BOVIN,sp|P62808|H2B1_BOVIN Histone H2B type 1 OS=Bos taurus OX=9913 PE=1 SV=2,4669,15074,228,228,7,7,3894,12945,1,1,0,507.276,1012.5375,2,1012.5454,-0.0079,81,87,0,28.75,0.0013,R,LAHYNKR,S,,,,,"855: Sum of 2 scans. Range 3729 (rt=15.7551, f=2, i=955) to 3730 (rt=15.7572, f=2, i=956) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
4,1,H2B1_BOVIN,sp|P62808|H2B1_BOVIN Histone H2B type 1 OS=Bos taurus OX=9913 PE=1 SV=2,4669,15074,228,228,7,7,3896,18733,1,1,0,507.2776,1012.5406,2,1012.5454,-0.0048,81,87,0,26.85,0.0046,R,LAHYNKR,S,,,,,"1122: Sum of 2 scans. Range 4330 (rt=17.463, f=3, i=418) to 4332 (rt=17.4673, f=3, i=419) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
4,1,H2B1_BOVIN,sp|P62808|H2B1_BOVIN Histone H2B type 1 OS=Bos taurus OX=9913 PE=1 SV=2,4669,15074,228,228,7,7,3897,1124,1,1,0,507.2778,1012.541,2,1012.5454,-0.0044,81,87,0,38.32,0.00033,R,LAHYNKR,S,,,,,"1125: Sum of 4 scans. Range 3905 (rt=15.6317, f=2, i=1146) to 3922 (rt=15.7054, f=2, i=1153) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
4,1,H2B1_BOVIN,sp|P62808|H2B1_BOVIN Histone H2B type 1 OS=Bos taurus OX=9913 PE=1 SV=2,4669,15074,228,228,7,7,3898,24457,1,1,0,507.2784,1012.5422,2,1012.5454,-0.0032,81,87,0,24.34,0.0083,R,LAHYNKR,S,,,,,"962: Sum of 2 scans. Range 3721 (rt=15.404, f=2, i=1030) to 3724 (rt=15.4104, f=2, i=1031) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
4,1,H2B1_BOVIN,sp|P62808|H2B1_BOVIN Histone H2B type 1 OS=Bos taurus OX=9913 PE=1 SV=2,4669,15074,228,228,7,7,3899,18380,1,1,0,507.2785,1012.5424,2,1012.5454,-0.0029,81,87,0,39.37,0.00026,R,LAHYNKR,S,,,,,"769: Sum of 2 scans. Range 3443 (rt=14.4142, f=2, i=897) to 3447 (rt=14.4227, f=2, i=898) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
4,1,H2B1_BOVIN,sp|P62808|H2B1_BOVIN Histone H2B type 1 OS=Bos taurus OX=9913 PE=1 SV=2,4669,15074,228,228,7,7,3841,6951,1,1,0,507.2787,1012.5428,2,1012.5454,-0.0026,81,87,0,33.08,0.0011,R,LAHYNKR,S,,,,,"928: Sum of 2 scans. Range 3777 (rt=15.5735, f=2, i=1038) to 3778 (rt=15.5756, f=2, i=1039) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
4,1,H2B1_BOVIN,sp|P62808|H2B1_BOVIN Histone H2B type 1 OS=Bos taurus OX=9913 PE=1 SV=2,4669,15074,228,228,7,7,3850,24477,1,1,0,507.2791,1012.5436,2,1012.5454,-0.0018,81,87,0,31.5,0.0016,R,LAHYNKR,S,,,,,"982: Sum of 2 scans. Range 3772 (rt=15.5858, f=2, i=1050) to 3773 (rt=15.5879, f=2, i=1051) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
4,1,H2B1_BOVIN,sp|P62808|H2B1_BOVIN Histone H2B type 1 OS=Bos taurus OX=9913 PE=1 SV=2,4669,15074,228,228,7,7,3902,1044,1,1,0,507.2791,1012.5436,2,1012.5454,-0.0017,81,87,0,42.69,0.00012,R,LAHYNKR,S,,,,,"1045: Sum of 2 scans. Range 3732 (rt=15.0549, f=2, i=1075) to 3733 (rt=15.057, f=2, i=1076) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
4,1,H2B1_BOVIN,sp|P62808|H2B1_BOVIN Histone H2B type 1 OS=Bos taurus OX=9913 PE=1 SV=2,4669,15074,228,228,7,7,3903,6803,1,1,0,507.2791,1012.5437,2,1012.5454,-0.0017,81,87,0,27.96,0.0036,R,LAHYNKR,S,,,,,"780: Sum of 2 scans. Range 3457 (rt=14.4553, f=2, i=906) to 3458 (rt=14.4574, f=2, i=907) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
4,1,H2B1_BOVIN,sp|P62808|H2B1_BOVIN Histone H2B type 1 OS=Bos taurus OX=9913 PE=1 SV=2,4669,15074,228,228,7,7,3839,12934,1,1,0,507.2798,1012.545,2,1012.5454,-0.0004,81,87,0,27.84,0.0037,R,LAHYNKR,S,,,,,"844: Sum of 4 scans. Range 3686 (rt=15.5925, f=2, i=935) to 3691 (rt=15.6069, f=2, i=938) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
4,1,H2B1_BOVIN,sp|P62808|H2B1_BOVIN Histone H2B type 1 OS=Bos taurus OX=9913 PE=1 SV=2,4669,15074,228,228,7,7,3906,24815,1,1,0,507.2801,1012.5456,2,1012.5454,0.0002,81,87,0,30.09,0.002,R,LAHYNKR,S,,,,,"1320: Sum of 2 scans. Range 4649 (rt=18.6088, f=4, i=159) to 4652 (rt=18.6154, f=4, i=160) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
4,1,H2B1_BOVIN,sp|P62808|H2B1_BOVIN Histone H2B type 1 OS=Bos taurus OX=9913 PE=1 SV=2,4669,15074,228,228,7,7,3907,24409,1,1,0,507.2803,1012.546,2,1012.5454,0.0006,81,87,0,47.27,3.80E-05,R,LAHYNKR,S,,,,,"914: Scan 3583 (rt=14.9, f=2, i=982) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
